,model1,model2,model3,model4,model5,model6
0,0.886148565895945,0.8319719279187829,0.5378637462051773,0.3524515657468411,0.7474396404690492,0.6166313613299312
1,0.7096131509165687,0.7444302109176031,0.7779358602216379,0.5750069704506982,0.7940900146354415,0.982104693291052
2,0.4227931868055148,0.535803640874933,0.5400729326896915,0.7606202122994244,0.5665943358823083,0.9406822586815131
3,0.4851575386575836,0.637577415822023,0.5110656772073452,0.5498269022101695,0.6004382309311577,0.827399853704409
4,0.4689195204944961,0.5507977038094383,0.4952178892102614,0.3425812006089246,0.46726604617604456,0.8465907808522158
5,0.4084258694377421,0.410544537343915,0.4005180564938532,0.48644756340926465,0.5778180686206227,0.9808468533728789
6,0.7007261367166181,0.723589790314327,0.7701185398235451,0.5652331608210317,0.7467880792973076,0.6431461563868244
7,0.5855192018466479,0.8523735221861145,0.4551448319968942,0.4925033855474945,0.7654395528675508,0.5164960438594616
8,0.47876481015432454,0.49863105916950756,0.423307423692526,0.9809547159102731,0.6337301381018209,0.9408245372815587
9,0.8294173426389663,0.8253681618133144,0.45420603479883537,0.29785708130735644,0.6606641027358474,0.5321763361754147
10,0.5591648538830907,0.728423443544819,0.5658013468142457,0.41922190053292735,0.5908009036280076,0.7102449668937392
11,0.6446419206133902,0.6141728905585538,0.5134132590546027,0.42704283595268044,0.5552659799744439,0.6790812231594652
12,0.5647556085715456,0.6362360005884407,0.5524698447306766,0.4350342756862555,0.6944696661251375,0.44348076578008494
13,0.27923152663534756,0.3842659727744821,0.3317983412561818,0.310055511759244,0.4483392945594091,0.9692981660930805
14,0.4812215489011911,0.46491680490715853,0.5577282858660533,0.8407349491188529,0.7327971037120735,0.6693030091660382
15,0.31335724197032355,0.3339084286289653,0.3883484839930901,0.4384205589135566,0.5219647151167144,1.2029750974615203
16,0.4534034320702222,0.4991267206513255,0.49681687343045444,1.2551716842321292,0.5475847906784825,0.921465156381401
17,0.5495110433239349,0.5341773664280555,0.5264419120357884,1.2328533469498646,0.5430296010116306,0.6739641680624285
18,0.44223696251665595,0.4706557876518573,0.45460386918784207,0.6221894256617618,0.6893687278191036,1.3208918115267365
19,0.46256008405785326,0.7180891452343722,0.8487533933849846,0.5788230240795135,0.662158280135815,0.8237158463686732
20,0.9337579611013771,0.7955165423588116,0.5736599159616673,0.36517343593133555,1.053931587030617,0.6627929746196313
21,0.6801316014230299,0.9578157202545388,0.8511342653556114,0.7613749739189338,0.7149619474911235,0.43978099373312124
22,0.35762957510206,0.4417734878710529,0.46570358345278945,0.5455525338383547,0.6793270954348979,1.105570579535572
23,0.49888781744231714,0.5081041800428185,0.5369833517957187,0.40249555761672146,0.6929954654581888,0.6159612710086716
24,0.39196159142200604,0.5985191927414261,0.48537160665463297,0.37938985704199535,0.6262456176256762,0.7869080945064749
25,1.035159051284347,0.6929252920943537,0.8846292622421582,0.6336725901608627,0.6772557243721767,0.5313414855765682
26,0.539669920657676,0.5012793023677795,0.47823940496966877,0.49608317653281137,0.6635651094524392,0.8672314752860893
27,0.9259092998903844,0.8104484004217987,1.0734710048396543,0.9194466864167401,0.812903513628585,0.8465562388039279
28,0.33974197053303073,0.3541030263738515,0.37494590589923366,0.6974227537639262,0.5134650320585162,0.867475873121927
29,0.5590238767993199,0.640297987897644,0.5424001131462864,0.9542475985451055,0.6778727375311289,0.7015338841895001
30,0.718885309883181,0.6350533974113179,0.6693351687353967,0.605626338389659,0.7093769127019414,0.8343682079779136
31,0.3819849295379481,0.30164646129316,0.448845821365367,0.4436575485756379,0.5053055659843282,0.5200336834104122
32,0.3374364295379673,0.38577646941348853,0.38668524599794546,0.48007535963120934,0.5351340899529677,1.0944630285586747
33,0.5687855799506027,0.43246924798322733,0.4346749618806492,0.7705380446220951,0.5507430905824794,0.40682168864606144
34,0.49186091032126095,0.48057317989302045,0.4790418433476746,0.9738737109751114,0.8624269981160508,0.5818035707481233
35,0.5057083451290094,0.5601954978487085,0.5246755264757467,1.1255380513793505,0.8154442935468764,0.5063084263784329
36,0.5121574497146225,0.4718670612471909,0.4507738696904299,0.8686351746711853,0.7283189150996046,1.2798649749571027
37,0.48652421081043423,0.38289008909604594,0.42665289207887785,0.743010335955234,0.833484393842583,0.7549908727782683
38,0.5085698184083084,0.45868487003879743,0.46697067764788025,0.575814281351237,0.5970145910274818,0.5427584854803393
39,0.6658173216349897,1.212772671367481,1.0024357872055734,0.45381622531804,1.2924532719970316,1.3025849476915599
40,0.47002176540606166,0.5700949399818112,0.5577646475636524,0.6621143283369317,0.5929191150780541,0.9016448533633052
41,0.5059405841279396,0.6037504521585294,0.6723209156089529,0.9388594138349331,0.6438627697515551,0.8645128142339238
42,0.6652182632383447,0.41647766303187383,0.542569085199221,0.48498909240607335,0.8308521636807508,0.31309645193661323
43,0.4677003158500887,0.6382738753801501,0.6404442437887057,0.3765098416152022,0.4998071204822362,0.6813274838298017
44,0.39615431591136296,0.39709902772664707,0.3209469136840364,0.3285828222792976,0.3112009214987421,1.1568345953114463
