,model1,model2,model3,model4,model5,model6
36,3.77201558382623,3.3040499892009443,3.0733799063159344,1.2366911451076175,3.5781135777645305,1.3282588301612668
37,3.3291328326072254,2.943220709584416,3.166422049689154,1.1254081084845597,3.576089681238932,1.143987974082178
38,3.585628845046612,3.54040190751519,3.3779124602229222,1.6692195266099286,3.504787702587114,1.215257200041203
39,4.107921803591902,4.12636367872839,3.488034330359371,1.26391150817343,3.7802802394185617,1.0236498519366166
40,2.998254629816559,3.13721126748008,3.1557681676617197,1.027176188054995,3.1014486935522543,1.3487470248174962
41,3.5662715290937754,3.8983691347803497,4.021575952577851,1.7675161560161996,3.8274827328286856,1.3755542039877264
42,3.366913866760261,2.9901347767655775,3.184764105444986,1.741227437809528,3.5309643894621634,1.4435410720991353
43,2.914859051785168,3.741684368413571,3.738780125788215,1.998705533777774,3.050558934277986,1.4295234142352384
44,2.7808523405713945,2.799429264256753,2.5783829515095786,1.817509237756663,2.8080020757629884,2.0529182286663916
45,3.186302344503311,3.8928394651265505,3.8118077356422666,1.48567073209776,4.128835887367776,1.3302882100476192
46,3.106350773658139,3.0299914185850807,4.107806924630988,2.159442754843063,3.5446748249920117,1.5670329317799805
47,2.946871602250016,2.756972866729195,2.784160330179164,1.979890317615767,2.849846973228629,1.70915862346873
48,3.2550578905983,2.8110062311910764,2.9579036144194784,1.908128632133479,3.865863554500262,1.7341922836876007
49,3.0642312826548928,3.1445507718666845,3.096779585065567,2.003797898002104,3.555781795799667,2.794798081887354
50,3.5372427692955197,3.431863265061959,3.519730824972152,1.88134846680461,3.890707089100896,1.3563321995411985
51,3.252952746930091,3.578424778221692,3.4245890230377305,1.7973750437595035,3.801575237344155,1.9043534497987804
52,3.1179518992738644,2.944147709636341,2.919257696251348,2.1340508385270294,2.8910809108932614,2.0353498603227296
53,3.778316900607532,3.551109461898817,3.6257758640818194,1.1981981868045506,3.7662930208713954,1.1064613801366805
54,3.595528969419409,3.9369010745298914,3.7987504530670746,1.7061431421834206,3.9515427058824892,1.4605536470460714
55,3.4723818504405966,3.3941604436475648,3.418510208060447,1.681570451150584,3.2241729303537565,1.540522154180523
56,2.7763376034321836,2.8246299009993625,2.4380185419200933,1.1053261806520454,3.217620694083457,1.2860097185488701
57,2.9564790094973668,3.5579953983124746,3.4256996768309795,1.9086704277623616,4.2883098827265895,1.0948441482530313
58,2.762143595783473,3.178013723277411,3.0325837980123764,1.6828710361312056,3.1171561054467123,1.616722509455039
59,3.518137722074022,3.542324285675146,3.64579052573445,1.3674760037527491,3.6675581629530645,1.4803912742292997
60,3.689825888771467,3.501317047180858,3.2815346547152813,1.6932072330570214,3.7655282897682016,1.652749197564189
61,3.649993192434534,3.2524010845737648,3.2397078112421753,2.3674648272143317,3.447446288053391,1.6226763348567717
62,2.8229471973542153,3.680960950609213,3.500322869567222,1.9593167023251534,2.785428456666319,1.300757736357756
63,3.1407202138612154,3.2621408331844264,3.098172843451186,1.7676458030746423,2.7585886183271837,1.4500891226320924
64,2.8075703552414266,2.8215814224591322,2.8051967484537657,1.174329505770172,2.8133001391193084,1.1942801844308866
65,3.9185345834015712,3.301703152141122,3.1889520371249533,1.0233280157277198,3.3058136341057494,0.717448080671174
66,3.6114163308504215,3.2109576634291805,3.277494682497587,1.4868469084269416,3.73685046148848,1.506317750738609
67,3.1842377458941624,2.782427980947504,3.1309715151424187,1.2734158532636561,4.10475122693968,0.41502299659412484
68,3.291383881625238,2.855125125389685,2.706575741946177,1.5868835534493908,3.6049793249789586,0.8393737858576642
69,4.06607298702201,3.804341170565309,3.5920962810880095,2.0321750983301015,3.9828673068800757,2.4415499237645597
70,3.319546028235471,3.296802874924179,3.2823235891641573,1.4769633974209797,3.435555809064689,1.4493982408430492
71,3.5040900625412545,3.6057227170099297,3.6276157350769105,1.4004309161734647,3.6585300823849716,0.9446004525847835
72,3.2675734254968534,3.453054232816669,3.187913485000324,1.5973456921942173,3.8826409789521494,1.5327984014290448
73,3.519422517421865,3.074822334363778,3.374671128945597,1.92411718233703,3.628760854530596,1.6093370759342545
74,3.6596472847069452,3.3429862380597597,3.4425500358447874,2.0149691162743184,3.783426039659145,1.3343207672064537
75,3.2639907648623736,2.992186979649194,3.0170908579805764,2.0462803737967348,2.945679946061626,2.1350028396641885
76,2.8204041195779186,3.0611678964458413,2.732057612894012,1.0415370332416922,2.5757359725493028,0.9132852179818162
77,3.79564528058565,3.6377850040104462,3.8335777801528845,1.4619201469142178,3.3321070979402823,1.390998322644062
78,3.4125189596839194,3.5664319921217706,2.9014269016280925,1.362674201892457,3.690159994676501,1.1927555294736871
79,3.030476508357204,3.3952233500998372,3.0413406534360075,1.16578038563556,2.673133563586848,0.9685708009989588
80,2.535852769927607,2.685222947917531,2.6101365520507316,1.8724791316805436,2.669772899560123,1.6330505478500696
81,2.8853603968915156,3.5211132838389316,3.421528486163483,1.278312829239763,3.1525604275303905,1.337219342912278
82,3.380311232067702,2.960782981345666,2.836511490763856,1.3273825534035073,3.2730258270129835,1.4403161738408687
83,2.881439740664889,3.0395359835147384,2.9460372791560148,1.5925012691838067,3.1354597940698774,1.5847104925417923
84,3.9383476969815834,3.6084804766622085,3.7326745044856326,1.491997350341578,3.374188486755395,1.4110439767122775
85,3.1529917864897046,3.35609781473303,3.217433330164854,1.5636390527222883,2.8581614293546895,1.380578320917209
86,3.7723393042597717,3.1317733485643835,3.195632362473255,1.5245808934057097,3.7748199373514706,1.0416757200212596
87,3.781069626334581,3.9966582468575225,4.043333399615175,1.1108629644490031,3.7680612199314396,0.795485061895902
88,3.402427430837078,3.1065560144919724,2.972908424242206,1.3488573912544715,4.251760934894132,0.932879943824388
89,4.399972446691806,3.7448614750366396,3.823242525858305,1.0822908346255893,3.66469556441765,0.6496527167789266
90,3.952781533236855,3.8249143690903127,4.025881425912896,1.0192776858124246,4.315432301432665,1.0112191318040227
91,3.708152375848987,4.303482531138311,4.2861031599511055,1.0115582360523816,3.7456208229041357,1.0328310674853405
92,3.598370142279265,3.4974643378812837,3.567451564315099,1.6563197455321392,4.195021126921324,1.5615424567596483
93,2.8736893014082074,2.856620817652163,2.980282586868481,1.784918736973698,3.517281052005707,1.651612162307291
94,3.3945708569189463,3.2779882307717125,3.2074937812210527,1.4642328296213754,3.5976159725346086,1.8433557944301882
95,3.7147855484551022,3.31569206135413,3.14486967261409,2.8011451811146015,3.367492245515115,2.3179723198803246
96,3.249534327013825,3.5076467710205526,2.7474936696240566,2.2464168633738146,3.3087809562591723,2.1527349502618733
97,3.5039434644745038,3.7085232650602835,3.203517506737382,1.8139309664108543,3.0470163330411757,1.4428821285172828
98,3.275233122403916,3.1764430352189277,3.2195570707238343,1.4746984455299914,3.2912434123859353,1.9705098630381896
99,3.439239669022051,3.8497104635203283,3.2924784530388265,1.2903705192545984,3.892747114406905,0.9543152366793319
100,3.243507186151375,3.1992030763529016,3.048691013439541,1.3574457515446388,3.9670791555325096,1.4780595429550665
101,3.547876094545063,3.355292115789007,3.3285591726251553,1.548845235301947,3.5608549711320254,0.7315670656416626
102,3.6039543798908236,3.5517135207034087,2.878843197693631,2.0144487388896755,3.517801707761968,2.3389019504168784
103,3.500966431261744,3.4619597642132676,3.5678431900162555,1.4535996120426917,3.429848077709024,1.6746693889558038
104,3.6746585813283317,3.579164027824948,3.7804578199170984,1.4988953868512833,3.8310994876967586,1.406730136250318
105,3.9012373085846623,3.897951080276342,3.8510361501502866,1.165544115116727,3.720999576918345,1.0844950857093794
106,3.0759604231771633,2.8990222512078176,2.927421850561037,0.9548626208336783,3.100760170669907,0.4330238936942735
107,3.3393111633182526,3.5387216998577258,3.7697463787998324,1.8807106098046493,3.279219001142528,1.9721339035198207
108,3.55483250190317,3.9760080143356493,3.8407806259374038,0.8281445051715262,3.4182240101637347,0.5102000166370042
109,3.270429646137829,3.107137762341053,3.1481063064245056,1.57535283244638,3.273291983009812,1.4885877413106614
110,3.2370270738988594,3.029187931959681,3.0130148376397274,1.4689143826309634,2.803762009833494,1.0715401652870133
111,2.702880565205427,2.4414850059688087,2.5428939953962577,1.2914811129383381,3.1803217353560544,1.3777373108281248
112,2.582203131571995,2.683409711035191,2.597065473127772,1.6154150891816421,2.6888502355479633,1.4964200906181837
113,3.058881789149413,2.9109677024629304,2.798277219944297,1.6954459779043949,3.465185406567116,1.2833344439102177
114,3.6749072434159786,3.4666063700905836,3.51512619904642,2.023037777489532,3.2070863982656195,2.044328043246948
115,3.4098109404248502,3.586621600242894,3.0570400359040932,1.4075257722754786,3.6019114092760627,1.2479802868476193
116,3.2303326648106663,3.579064933923605,3.280321879599769,2.145708982658829,3.2234812641750965,1.6261955567311477
117,3.8412482850959297,3.4787811620326887,3.4389656151588803,2.158297332039155,3.5964468869078514,2.618561773574512
118,3.396638090494687,3.39446034216155,3.501574811181075,1.6297270633711192,3.1325263073402017,1.7708015968996584
119,3.285766653479017,3.1258852094586214,3.2328315243707464,2.9509515228684666,3.287018416910243,2.108874807106281
120,3.199403919706736,3.4006387701810064,3.196772133390583,1.9585049487714266,3.379668485393396,1.6117626979814796
121,2.96487748891774,3.414205032713575,3.2923855987345783,2.7549895179652877,3.1927682853065247,2.1367555254487653
122,3.322479504339755,3.177972434448393,3.5586990903738824,1.1463922480070023,3.4581820914996304,1.3974061989312168
123,3.7062702420960965,3.4348064679517676,3.171649555035579,1.2220613874677826,4.137965159875334,0.6181774309270682
124,3.4532130955091858,3.3050910136318805,3.3375761129786388,1.7221377563261178,4.01423237795918,1.7121088104624502
125,4.0197522905486665,3.498688929937962,3.5091543668574503,1.63017668915669,3.3839234259650706,0.9306795543092842
126,3.9797974328884673,3.3601065357520623,3.5922903911917063,2.0037705725142194,3.804021624162227,1.8066829846765167
127,3.3536948888519977,3.368270357810914,3.6044155977699077,1.7222473342250053,3.936251777309935,1.974259982271455
128,3.466510571140626,3.181726672917658,3.2066037376845564,1.2429769965522788,3.6531987952734157,1.183450777428382
129,3.384705888070698,2.9137819065857418,3.157791683735378,1.8820432504799471,4.068965209666658,1.227796286089474
130,3.6947194968344093,3.5124236939882643,3.028688616386919,1.898685318463759,3.940602165322068,2.5727471588350275
131,2.76127304590337,3.097059597979189,3.0416198460736794,1.5830269095386489,3.1176068495407234,1.967405568105156
132,2.887183930764056,2.994251220148191,3.0291314234173647,1.9609900514238274,3.5560135119330143,1.6774897844556063
133,3.2159260026331937,3.2019682956035846,3.0311050358267124,1.3010228124114007,4.043699704036697,1.018243098555979
134,3.058867716960742,2.868545343431254,2.9279561622870234,1.747334915775678,3.2499982741555984,1.5945739536563435
135,3.5883766143568883,3.5191964703894767,3.200831373421548,1.9119958401634798,3.303960858184805,1.9544884657662571
136,1.9683773993354288,2.708061318849843,2.3445883789458906,1.712312134221307,2.7354693463411315,1.7109717764362766
137,3.1785306562481233,3.0737409685098207,2.847771779652944,1.3663706019599968,3.100885626653287,1.5751347396695983
138,3.5854801306415323,3.2670173819655686,3.4611557867899405,1.7888004516271467,3.3339337353114997,1.8148281023296429
139,2.7690278520519196,2.6368181310383374,2.3821373174543177,2.1859154005121306,3.245448890730779,2.6786286657089433
140,3.8452779912937918,3.8370821112977134,3.1760593284184657,1.4794627359503942,3.185507766006029,1.1118002416590838
141,3.28244245441113,3.3126556446658024,3.588637245174504,1.9284413767984774,3.258829189185425,1.6465431681919345
142,3.157573923008137,3.5268020482473634,3.105549006200913,1.4660965965791217,3.5078012906478966,1.5070082293412566
143,3.394871535462705,3.2833519635929336,2.721713889377684,1.3385503582819829,3.3039476581700904,1.2269041543196315
144,3.2617211745779797,3.0220975396627576,3.3999306517038153,1.7561419628458168,3.8124495880865137,1.6651984686823558
145,3.754704314917754,3.820987879573667,3.435343855494964,1.5538968420312944,3.5918916754725947,1.4185528192340442
146,3.731157855037557,3.6874975730871,3.485826160242605,1.9053622014362284,3.682531219592532,1.946355814039761
147,3.6652811209098366,3.5578786933663307,3.328593366542072,1.2305676261994565,4.044811121049747,1.0541692755192271
148,2.723518997786078,3.282140951143646,2.6500750130870965,2.8661386862459826,3.2638681547999413,3.366623412306072
149,2.9743196883884067,2.9560007262217467,2.854383848391116,1.2607958764360678,3.6344332243949413,1.549171534383253
150,3.1800014259925153,3.78658737859442,3.4491323294929446,1.809737562123669,3.4624290265436244,2.2131900029291605
151,3.0525584193472026,3.161375579940551,3.2120095376862787,2.0354754292871844,3.1782548491611053,1.4766095016123668
152,3.3946065481436882,3.1863711952501945,2.971668475105015,1.8690691930304206,3.1532980742988084,1.716901808550282
153,3.287734621370583,3.000707828143456,2.9103166655897166,1.841268836988109,3.224848068251598,1.6445939783663641
154,3.6212396453884907,3.833911208110049,4.0426461890198,2.107170521902569,3.8638638163982773,1.5566244272211773
155,3.4556564291507663,3.5082700685743875,3.419242959897989,1.8777918828102003,3.6177664264289295,2.002389829655019
156,3.1505116901887704,3.2246422272487387,2.9173866623405895,1.9066122236816578,3.0287287854795375,1.890232284014611
157,3.284371204479453,3.0995927266026144,2.653640846798776,1.1135146672090332,3.1058919012474946,1.809708749286866
158,2.7481629697930763,3.049125289935764,3.437808967675459,1.6957638966511457,3.4951093387791783,1.5293752412021804
159,3.3020173418114034,3.581267722941719,3.4428482877915223,1.5061330225720675,3.647816555213837,1.5209722164974746
160,3.36130147505846,3.0930379395160923,2.7943233197719963,1.3857466810835797,3.813188933096845,1.3574992725737351
161,3.2511838448573354,3.362116495714608,3.3088376595347104,2.0651661736437865,3.542785214469982,2.024717061686773
162,3.2047149074857417,4.1575273056784185,3.3185253724007118,1.4975628420178764,3.9445217373208568,1.1696953626911113
163,3.6240808436736516,4.143393711375834,3.5810382076240126,1.1066727466544517,3.7015740274590048,1.1591165606162628
164,3.6709898164301573,3.720572756124848,3.6583782785311594,1.5852256675343657,3.7128072241139263,1.7601634179063175
165,3.628828755677933,3.5615938813172496,3.8686408782162243,2.0633955065620952,3.346828923974245,3.121098470154921
166,3.585615633597588,3.4043845178996754,3.9223660324995,1.4770712688112762,3.1221213250345206,1.0003582897274488
167,3.5204991934955805,3.253411606563594,3.101319108789137,1.765846944262347,3.338966282955965,2.4434271131076866
168,2.9630463011342414,3.4343853159450255,3.336616619636642,1.6873132048822443,3.8313680545242237,1.7212542270680986
169,4.230906967897964,3.096835570172381,3.7407276129097236,1.7307771937874117,4.048500038209627,1.5120116324691815
170,3.4643003917899873,3.3760304648335744,3.1861258483589783,2.1417566163082062,3.5357287155751806,1.2953617691143264
171,3.062385235851644,2.8551737538753206,3.323889701018827,1.4745685832915127,3.3853238593712853,1.1240332177469186
172,3.5187242434939963,3.477422659792104,2.865815185881518,2.8562504546688245,3.3800605609585808,3.334720962786599
173,3.1231567796193236,3.4779560500665436,3.3373112073896536,1.9568126728532638,3.4071413850629826,1.6820263081104347
174,3.571847393149352,3.830130270304351,3.567675268132817,1.6197527936829823,3.4629750002760575,0.9721062911110423
175,3.379409493615878,3.3653579411186194,3.257361806629028,1.6351797029236046,3.6954064844624757,1.4545892463535444
176,3.29930856189547,3.217315125467816,2.9944522095625703,1.3695432956063236,3.4405605927912353,1.1414467755050863
177,3.7723041591641113,3.111072924077288,2.816902051113459,2.6618422496813605,3.4528057183440293,2.413099889006443
178,3.2806366752702862,3.2825640750374703,3.02368937788238,2.634878919903108,3.1793894043745192,2.064699675767499
179,3.1029675730653876,3.3911648898259297,2.883651907208765,1.2364165362617556,3.2166767143255317,0.9211406394696933
180,3.123559242220882,4.063718565435688,3.332525766513061,1.765953817966966,3.555280527958466,1.1041188834938187
181,2.888992129797631,3.4590473527018246,2.927156893056521,1.4864514959535036,2.969063220008805,1.2913174694623772
182,2.581769269143757,2.9788358359802456,2.7768673820243337,1.698893182939324,2.8870964954903395,1.1548226119253315
183,2.7076268183378938,3.4544073402767896,3.2340261912220933,2.0087993389334766,3.2354420049374086,1.3949409641367747
184,2.6134758369650912,2.9710151775196096,3.0489020373591282,1.6163336874630054,3.1951555806980703,1.573289617349898
185,3.205568497970639,3.0399113606891848,2.996705987709137,1.723155201023649,3.3009228637872954,2.3476946232655234
186,3.444826140158362,3.134560937413924,3.0464999274946156,1.8526968162239226,3.5560507213059562,1.5536523061602203
187,3.9759010759620703,3.9083851121042787,3.78714846548122,1.6668143316140778,4.016850391541885,1.478399284819211
188,3.0496535899738637,2.9650526584374695,2.8736460458240076,2.4008070426988835,3.790700557383482,3.049613660054141
189,3.069880592896269,3.3404425085600615,3.0994579376596,1.688175060515277,3.859320065540288,0.9428789001903547
190,3.3060004171030224,3.3582946684412915,3.27205835534405,1.9653604975579442,3.651600335729671,1.5021140425201047
191,4.102112489434742,4.099948087597477,3.8393715202529424,1.8925397794100718,4.424992396685508,2.4529056512437633
192,3.2274956786235207,3.863445261278782,3.660043198927294,1.7154604705955045,3.9873644402852033,1.6600465143148415
193,2.8631659317308533,3.289336476852466,2.8994079571772953,1.7802002791349663,3.390350840045912,2.6539716309326282
194,3.3689300451217297,2.965632510722892,2.786820775378595,1.4650153198446092,3.746996948192931,1.0604259443728017
195,3.36588856985632,3.566847023588824,3.418839806053597,2.903115350305239,3.501280180441003,2.422978823121346
196,2.889519376297447,3.659901089607574,3.4578833580527615,1.9326202608250405,2.67062713589893,1.5256889052858398
197,3.297580469170878,3.2879187940404666,2.859254801432908,2.021826533375169,3.1960398279872897,1.2096670958565987
198,2.880781731252242,3.0082111544958208,3.142824619015525,1.7904634091957754,3.0734578583072296,1.7189793194622265
199,3.2183723885818063,3.419065990606547,3.226413434388259,1.5836730035019033,3.058637554751317,1.3196648031827392
200,2.8070950346030155,3.2286390032817978,3.4352752335188192,1.9513962276799883,3.168450505889055,1.664171083429515
201,3.5717006362840005,4.177270192046624,3.8470930623180997,2.005189791432205,3.553897365680008,1.5748075369285923
202,3.2648568646926375,3.1770553312075456,3.684976574417376,1.9101641695146516,3.2545350918719547,1.7511702905410653
203,3.136831821115092,3.339098251964347,2.9606309947511913,1.6340140276748147,2.81842282641097,1.5392713119035717
204,3.3343248984991805,3.2483978364033925,3.2639519901119374,1.627505539966284,3.1854011786622056,1.6853269815883902
205,3.784553965377819,3.9771604711123043,3.8567233027694567,1.5822035736795836,3.3446038624178636,1.126304695861931
206,3.128718098708752,3.3994744765364606,3.263658979442055,2.5717947557624505,3.230108894356158,2.1570170241107487
207,4.425345010084796,4.449975400315848,4.329971993085908,1.3346593821525605,3.130498947956875,0.9069078910234029
208,3.6532645720065915,3.7568412684292607,4.0093833386238895,1.8074463890349013,4.3795978516249585,1.8563146572730216
209,3.6488016463173985,3.663580311546343,3.4087234333644973,1.292832024645448,3.794526727673103,0.9520445488534349
210,3.8104178720905852,3.693814040677542,3.6085552608834672,1.3673336605922963,3.521086984869835,1.0587562191202744
211,3.1479983275094465,3.5257523780412305,3.1360368846150135,1.9150471477824498,3.2853040503738384,1.828875432892766
212,3.131456429595082,3.2042615149942186,3.5134668017525614,1.2024267029713296,3.555421071885543,1.0507208827911814
213,3.5427044597180224,3.3975500583379397,3.8495920377123136,1.9138623376501671,3.6019536299067396,1.2995923666186393
214,3.311135760031912,3.342113761093821,3.2524614501427633,1.6343951298255939,4.068465241589566,1.1501350483819524
