,model1,model2,model3,model4,model5
0,0.283622596525882,0.3686230636149647,0.2893428014240086,0.14719861104580703,0.4054844936561401
1,0.3855466692610308,0.5053656613670979,0.3957197546837917,0.1669680638053896,0.4215523132885162
2,0.31500213437607366,0.38948794134384385,0.35119833184939003,0.165220079253533,0.39358699210160214
3,0.331118582341891,0.40537368428638737,0.43514969990924857,0.1465006419261421,0.43053153222448537
4,0.2359886044222716,0.29238832223715716,0.36566636666773034,0.1349470831826249,0.3522873832621994
5,0.23119200896831732,0.28075071982176464,0.3795887289199709,0.14870974545801577,0.3876110325345491
6,0.30121287746685504,0.4125765003626152,0.4638636282426929,0.15841868313797522,0.36011802166094775
7,0.25577110342250803,0.4165308576729148,0.41254269661229975,0.12684935728821123,0.4425507411592437
8,0.39127364125594843,0.35193477633887665,0.38564090609658963,0.21527740511682925,0.4139254027760223
9,0.26841309155201604,0.42558869117463444,0.2864602717000601,0.13966478635568422,0.38551719129045064
10,0.36583230942664435,0.38072869945447735,0.4099198231396454,0.11686275670852576,0.3616277474430208
11,0.3515840467054214,0.3684622616246092,0.44884307165045556,0.13320971235034845,0.3233175240821171
12,0.2765618704255253,0.33468138556589777,0.39659960169665426,0.18914729768553862,0.33358297829976324
13,0.3090275892438788,0.39463223531881797,0.3239020691947137,0.11840294430497642,0.34388716680888226
14,0.3453168415617254,0.4086144569825997,0.3729891507144418,0.1726102871337032,0.37441005562501156
15,0.2632532241654282,0.3157087775759091,0.3853892143907621,0.12070175818728622,0.3874130563006975
16,0.24892420949335844,0.3354465501421647,0.44827488395671383,0.1336129672948262,0.3805931323293068
17,0.2771626941859745,0.3163623264991311,0.4069250681407958,0.147151848476429,0.3839209223035621
18,0.3609339660246945,0.35552325755966063,0.331466058757054,0.11831012032852263,0.40223460239886694
19,0.29322020439953395,0.42400433251256003,0.3829267596615173,0.1377183202081851,0.39843004002166194
20,0.30934059833967,0.417556469586365,0.3853185357036021,0.13204654808928504,0.41193191595770373
21,0.3258512235826774,0.4519618103656462,0.47885631657366734,0.160844640532247,0.42169866312868376
22,0.35586749833122316,0.44933914752590404,0.4119941726711626,0.19140867781333976,0.3795969239340312
23,0.2637482057357568,0.2764491108698426,0.3718879719520872,0.11351055812064145,0.3401918045412624
24,0.3714100683832274,0.42718449902898314,0.38440147234607686,0.12997315089254022,0.4027310304507281
25,0.20162011654751036,0.34764796397692266,0.3819491752810187,0.13972852586326792,0.37135546185058627
26,0.2039430145110867,0.35974057146287486,0.36058902193186654,0.11724447934888713,0.4193067679678438
27,0.22070011061067402,0.3945458297502067,0.44285766204486265,0.18268852307322467,0.40978854264178305
28,0.31163419834342976,0.4245294016194565,0.36425011887365444,0.10851040967036342,0.397101437301204
29,0.2734113013964572,0.33903303033451937,0.35252199714083804,0.13291680773079376,0.3940413770474765
30,0.35243668992132604,0.42715143608409617,0.3842285123584002,0.1890730920363959,0.39508619553180685
31,0.2205482565441704,0.38863997619736046,0.3746006070490262,0.11487503133782852,0.36368989361656645
32,0.2714105223859337,0.3280485835896733,0.2864353592591697,0.16704853617730012,0.4131055254407492
33,0.368194471035954,0.36987360775926464,0.4035253732043063,0.15728621721530991,0.41789242113577524
34,0.2981793821543875,0.36716262107661274,0.3934043051017315,0.1325249675523241,0.36006099418539017
35,0.20936405779642273,0.3869058396122591,0.2948045337732083,0.1565097353310842,0.4380470804649921
36,0.3884896269165375,0.37599992148686023,0.40440298702645444,0.16095056639101452,0.3558771763049712
37,0.4048475705299152,0.4433813857389331,0.3529929550640027,0.16623244058787254,0.4118676120415018
38,0.2772827662150544,0.3441273106520914,0.3200745388365597,0.12384148734585197,0.36576084537340714
39,0.2788810299168002,0.3426807900049657,0.32031064274859605,0.14384837610197565,0.40425645047589803
