,model1,model2,model3,model4,model5,model6
0,0.553007353291472,0.4467297399104363,0.48404107695338927,0.1796844332181626,0.3449260280954701,0.4719822833981719
1,0.35660664694575755,0.6201216782552356,0.5033668875378859,0.22358963434025286,0.4236666448390266,0.5239929044167184
2,0.35557887923187725,0.4667027590560677,0.4995780470971619,0.17254788405784582,0.3983520368168697,0.5467475978043752
3,0.2996364200580497,0.41005253833694927,0.46135260811251966,0.1582095428763872,0.3099642440343228,0.35754210235367706
4,0.4027565248962176,0.5443516111590403,0.3766180052342316,0.24325292839321166,0.3257482245162127,0.5452355033207726
5,0.32273221744609204,0.5354916329964275,0.579256498626369,0.20323339229033865,0.4255592678937898,0.5080256393657565
6,0.4265635321067499,0.5735445504620751,0.5468926450798589,0.1879245490118537,0.49309596656025484,0.5013335620214171
7,0.2008866817791353,0.34570634151589724,0.3799683632236377,0.1395564087849913,0.36121240068873295,0.3684398573123766
8,0.2996079535565565,0.5367921793896443,0.47129471165416864,0.20332609661150075,0.3813484845619009,0.5375742389209152
9,0.346272046242541,0.4245429143721364,0.32634506986943623,0.19133573176563207,0.3581295068020821,0.5459512881991526
10,0.38029976832704177,0.5377985315377569,0.5121239069129417,0.18627653518024181,0.45476628693862003,0.5145882746732264
11,0.3849512730433765,0.4513922204687093,0.36836510203503486,0.16472610716644273,0.3204927969917233,0.4530332174302675
12,0.3682496062858234,0.614542038514642,0.46678289938896267,0.25072387030240706,0.4610505637870447,0.5112837964234698
13,0.2954070718957449,0.6038214335352522,0.5202905425869913,0.19510887313940944,0.504756126046929,0.45930708464153835
14,0.42672852786066384,0.6629439123916888,0.6081085653571509,0.1958073162530011,0.45410630916774986,0.569690151422656
15,0.41297881068762626,0.45613697713010665,0.5231163542764882,0.1704272893087592,0.47036402578529063,0.48220247995869553
16,0.3198046233986837,0.5371100198280165,0.5185136222377213,0.1916931292714832,0.547339645516634,0.5531943405931644
17,0.43576493613353323,0.4454949919472516,0.3221160620741736,0.1645301724842625,0.29784251920909177,0.38888393142244204
18,0.3379728034500881,0.3351121846828667,0.35653357231513727,0.18929050889004517,0.3313401484140508,0.37158927202344827
19,0.3941662369261839,0.5127041618118398,0.5137789405099996,0.1918811814327144,0.4323512416861384,0.5749309356553053
20,0.35244532753005176,0.42169907022037445,0.40608348112829273,0.18440140831084859,0.3275457618710073,0.369591338155563
21,0.3805522975274799,0.4538397643335405,0.5411318562593407,0.1998964671393697,0.4125637309368792,0.49295048495741917
22,0.564906331487348,0.5458593029652347,0.5105697168644272,0.17962096187698873,0.5584836397746792,0.48493801162542444
23,0.34391580535433813,0.5398542818784242,0.6043515331385862,0.18804130961308177,0.4850765070003914,0.4970353530759812
24,0.2946811033049492,0.3766593559799449,0.4081112393770159,0.12081293826115608,0.30129709934401266,0.3863062598622812
25,0.49187863789855135,0.5872765888404851,0.5681982390559163,0.15006841494222536,0.5414096733342143,0.5583084960049659
26,0.47326985768192587,0.5942290657911805,0.5618123501992475,0.16367959959715392,0.4691619903958231,0.5228755789140169
