,model1,model2,model3,model4,model5,model6
0,0.27985238003615004,0.2545123253844002,0.26917643726112184,0.18497360149774686,0.18471642381142284,0.3519855255926757
1,0.15131407023225557,0.1611473968911797,0.13825411659234213,0.19823076164489162,0.19825297501906627,0.3424842665982977
2,0.23801400395619005,0.21703626204642104,0.2307607879884045,0.380489734515627,0.3806010723617485,0.5258827678528862
3,0.20897756635944453,0.1903498568884993,0.20359935944998606,0.26721012737867833,0.2670844487705158,0.4144568479074556
4,0.26658107487688903,0.29782880951903823,0.2675470761648977,0.1869363046156237,0.18712518024033575,0.4377603923141281
5,0.24803760984492504,0.18017931542855212,0.1768241347498305,0.2802593125247751,0.28002626551753773,0.48516744708569076
6,0.159685642026211,0.13556479342020256,0.1283356010620092,0.18931458942128118,0.1889813414701865,0.2785479652450276
7,0.22890811364390518,0.22686835661994567,0.20375200368406735,0.1940700775571477,0.1936942937742799,0.3750852637722307
8,0.2418732092991966,0.24668509131748917,0.20995427202974237,0.30706549910155106,0.3069756525876648,0.34642691086187594
9,0.2647860740900433,0.24645846298292626,0.24498956655815426,0.17091799249078962,0.1705918789853471,0.31627459684632847
10,0.2458868798939414,0.21968172567795458,0.21771652658593388,0.15173829636999983,0.15148317268848183,0.4007773117309951
11,0.23566304880461517,0.2174832272017427,0.2202215400709609,0.20851722631167474,0.20822087906075346,0.3904398492373071
12,0.1779321937549895,0.1765331604909636,0.14517362382537877,0.15320458875275597,0.15302568147791162,0.30506056450058916
13,0.19661749568764136,0.22617063301591897,0.24573022989705165,0.1568058046841454,0.15667918111345927,0.4731733714190634
14,0.14187385053870308,0.1244754042261612,0.13527057909216286,0.33067614479142066,0.3302897543594855,0.5440785543477809
15,0.17391735506411893,0.14229597919070264,0.12262771204500807,0.24122913424358,0.24090562205525462,0.5343400921082094
16,0.25339519878164923,0.18599061524439364,0.18600374783995138,0.4282618047617013,0.42867070773182436,0.5388864375635423
17,0.18324275799056916,0.1870713794936244,0.17129247393542651,0.42339095060047066,0.42338187405159833,0.46706226242230364
18,0.24085015959029224,0.22913864658271382,0.24240135872598081,0.27826848516819924,0.27821022022961595,0.3959360064998253
19,0.3437468768452837,0.3017390269133107,0.329980108259257,0.13426166111695687,0.13424241013798047,0.353228902025121
20,0.23664707228075327,0.2233864009981098,0.21708702517046932,0.14425917226669724,0.14432367099722085,0.3007752420423333
21,0.21239331271298326,0.1823754844587052,0.1617936970385918,0.26833228753205374,0.26836191938788617,0.311034401265348
22,0.17806034768153953,0.16163105121686847,0.14389312423328618,0.19311842480786817,0.192856473642294,0.3825250351385663
23,0.26956699654421024,0.26052561793038176,0.23719170698588307,0.21651743657151837,0.21651833828253791,0.354822713725312
24,0.1947339199710606,0.20081179955882777,0.17660231261819334,0.11879663229139925,0.11867837413830047,0.3733580093765732
25,0.15828165776776076,0.22477535383869243,0.20283496725039338,0.23353663075564798,0.23358902111225816,0.3182864817364042
26,0.1529850619901407,0.1092111420031241,0.11072108526332333,0.19319790877124313,0.1929550132216957,0.355234484681244
27,0.14372469772418714,0.1622954321440981,0.129835112661743,0.31004230718013864,0.3098220018167673,0.3140850957705359
28,0.1927384649724779,0.15912926295587088,0.174062753416012,0.24043272746158462,0.24042875168394798,0.4608481151163284
29,0.28078664349208726,0.2975286118103438,0.305707984969733,0.2618397312313345,0.26167194798314736,0.31735667151756963
30,0.14061242259745904,0.1429478191466248,0.16093146047498555,0.17944922354695408,0.17949310827274326,0.259040339231735
31,0.22091140430770287,0.19845044840739215,0.1996889371842488,0.1425712593449279,0.14234874030460581,0.48040897145853817
32,0.23965473997604886,0.24046316276512564,0.24469383439182893,0.22770296751679486,0.22788834506694716,0.5450870375569362
33,0.25288547182478766,0.25671446897136785,0.26321443707707015,0.292374999110707,0.2922037590053344,0.35449155501679597
34,0.1370031355746406,0.1294065645084548,0.12930222314757073,0.3336146669849193,0.3332169320450035,0.49020848284513835
35,0.14237137926925367,0.14045423306408375,0.14752429500852354,0.2735509980260842,0.2733297035109204,0.4778104550951236
36,0.12391628705474135,0.11506643509887995,0.11703506819768317,0.30093846328508855,0.3006820918676148,0.47503754909757645
37,0.14740044914993808,0.13413013648509833,0.132938403672585,0.2257085246767462,0.2253843998657649,0.5709063696797714
38,0.207572992682319,0.18703450265475982,0.20943714023660995,0.16121537595773563,0.1609348918718837,0.4735023599056957
39,0.39699835084279256,0.30138498395751384,0.33368985291772185,0.15069883049638993,0.15068686747430343,0.4002993014124244
40,0.12261896691924568,0.1126620357971152,0.12419537609997275,0.3236043970995284,0.32314330945137415,0.4996334227596488
41,0.2529356141775009,0.2294796115645905,0.2171160098176743,0.5331831200823353,0.5335175869296512,0.5684667525121104
42,0.1404712757220699,0.1259984924831921,0.13112461829977767,0.16039706531821837,0.16023847215099216,0.33406436969288716
43,0.19648079880674052,0.15328074493789015,0.14573284996869634,0.16954220063617131,0.16933390530225836,0.3525786955757845
44,0.22233162504163162,0.2639534685189485,0.2427937958088571,0.19684919944999732,0.19697993967084215,0.3052047325782943
45,0.2284260982006063,0.24698639859844246,0.2526870786243514,0.23422611747564842,0.23411220584725015,0.33792723065874436
46,0.21630877860040304,0.1969198688785555,0.23437048345199843,0.33692015742926135,0.33678656652864586,0.3479948667402624
47,0.258132159740447,0.20447126285718667,0.2203879020955605,0.33960915499755845,0.3393676556743588,0.3691450181992557
48,0.21599413323870656,0.19264275613825635,0.18955377970680323,0.21001021722944063,0.20968374781588228,0.40142823330087984
49,0.24439563722604551,0.217883944538326,0.22849989963429096,0.18809439451134938,0.1879839240246407,0.3960220706659879
50,0.30448772364037024,0.27552112141215596,0.2545728455379964,0.2329034364884568,0.23264113462235259,0.36878380476607225
51,0.32448060504520587,0.28727407958890455,0.3178463555970905,0.3823127901041035,0.38233848680129284,0.39300094265090885
52,0.24919358201876837,0.2102227416678203,0.22288816398760092,0.21556665199870223,0.2155774590079993,0.41286890554088956
53,0.32682442929465405,0.33936027670129215,0.3370610717418155,0.20548568548611945,0.2053692787964565,0.3283543502090241
54,0.2603817379836382,0.22956977674212387,0.222497623824229,0.2096573866826991,0.20952082658918422,0.4914920122915154
55,0.25496719672579377,0.26197715347835,0.2416650406775603,0.15743586971944293,0.15711389972613635,0.3969569225529269
56,0.19713584457357172,0.19093765029935786,0.17847239860788972,0.18454010905471416,0.18429767288763638,0.3036449169106101
57,0.2789832491203705,0.2363870288215223,0.22834432601501706,0.11427779898031232,0.11416692298089029,0.33633341735472805
58,0.26375420304871167,0.2701135627034536,0.25228769227435416,0.12497740879901732,0.12485813870035387,0.3365810306161275
59,0.26315026142130166,0.23534419236065215,0.23369865113035496,0.281873030953094,0.28232951729348343,0.3497368366213452
60,0.2788289340635978,0.26730893073222717,0.2503814149067722,0.15310094273163188,0.15288457149626503,0.4171552010761112
61,0.2515382530319159,0.2439036788481755,0.24944227287531012,0.24064117671138244,0.24046510954133116,0.31908853618428235
62,0.20607813252326126,0.21713135407793843,0.20727750644688533,0.16151557926570909,0.16129673439612685,0.22458552911010202
63,0.22750229186282955,0.23886894118511479,0.2561383132796812,0.22910147975002942,0.2290170164160097,0.28149751588370026
64,0.2646002168627737,0.2547936119697507,0.2505565726323872,0.3081929727043289,0.30793850268367995,0.4373815734912581
65,0.25798262121993787,0.2410524537965184,0.2658151838126871,0.1885050185174408,0.1882997944372125,0.4074002773142461
66,0.14523524596470908,0.130890748947935,0.12635553073604486,0.24126245902825422,0.2408632009163362,0.48274647389959885
67,0.3425621558318229,0.39448879668375647,0.37212991121125966,0.2008875515419307,0.20059569314895362,0.4045056483998896
68,0.14824995536382135,0.1342818251046789,0.1350277741340108,0.1926446919139117,0.1926616411631277,0.36570671872978566
69,0.17949468357474993,0.19632307630953713,0.18485105635616722,0.19435538396663346,0.1943475660450921,0.3039259951766543
70,0.1979609098806708,0.20261415100353192,0.18657606760670434,0.26470285983689096,0.2643609766564058,0.5474817477572168
71,0.22565625448293458,0.1488365205925714,0.14103555553830563,0.2893135872113612,0.2891180429415086,0.4833658107884362
72,0.21712628679697335,0.21166872615120075,0.19057448709912583,0.23318438211759082,0.23299034560633283,0.45786594754272514
73,0.1983744534246888,0.15945881016274724,0.1937512236563847,0.16946915972940735,0.169160532932776,0.4581286560421921
74,0.19758439400583333,0.15161873056579245,0.13932703818937472,0.1328928737684329,0.13310390816220216,0.22823130383868742
