,model1,model2,model3,model4,model5
0,0.28085830994176486,0.2554808589883133,0.2703474739846903,0.18548490134309512,0.35304928463680124
1,0.22960144790128623,0.2280024766800734,0.20464919172168386,0.19465530596927255,0.3774090233896202
2,0.24272878658787675,0.24762268421756004,0.21067939185332307,0.30727981392628223,0.34840190753129086
3,0.26516552514918884,0.2469553538254368,0.24532980714015493,0.17165008798878806,0.3180687168068358
4,0.24710805935055133,0.2206953689321997,0.21874253555062806,0.1520643561703905,0.4029781205851724
5,0.23675050422875307,0.2183165690657594,0.22117821947238497,0.20919964654699896,0.3925588185459731
6,0.21360279239715255,0.18458364350823886,0.1835046380020834,0.25264125635598855,0.29697304722120504
7,0.23699547820312422,0.22374201542790603,0.21726818765522726,0.14479123441195144,0.30130457724109677
8,0.21262603433085378,0.18218242304406745,0.16171001954511743,0.2678971355856176,0.3116821224788586
9,0.19717894716539958,0.15378567185377487,0.1462197177549726,0.17019114907667832,0.35449295534564496
10,0.2226397276370628,0.2646109253289531,0.2435934532739658,0.19740509986064697,0.3070765107232442
11,0.22887057981240352,0.24729462890755732,0.25300466932939086,0.23343475922761076,0.3391756039474214
12,0.21690811035835153,0.1972877025959243,0.23518535647303304,0.33525618501835364,0.3493727198907174
13,0.2560561563541242,0.2631354812910362,0.24255925744511608,0.15789871251751447,0.3993407090177085
14,0.19736370596098085,0.1907738988533958,0.17879817902709363,0.18531988698048504,0.30447572066369427
15,0.27930592350611627,0.2367211441603045,0.228786120821007,0.11452852537692011,0.337653929036066
16,0.2643879947425148,0.2707371104775278,0.2525310215778732,0.12523856139244022,0.3376325617848689
17,0.2636076659801893,0.23609034506950266,0.23452012415132764,0.2824178211200677,0.3513694039161169
18,0.27985579309597136,0.26828496570058485,0.2511362166836277,0.15351228305734127,0.4195403301187525
19,0.2522350754923881,0.24472875341983885,0.25025454208138637,0.2416954745906599,0.32035408897203627
20,0.20647318000369616,0.2170702962698553,0.207571521971273,0.1619340737001723,0.22509527744457125
21,0.22791803994541043,0.23868675015961457,0.25581515156903717,0.22976689076966345,0.28175212114677484
22,0.19784582129772502,0.15166973818989885,0.13941012321779148,0.1326239598696697,0.22796719982836083
23,0.2435514232884776,0.2156948259005129,0.20816616033866314,0.15941725079111746,0.3652064011753208
24,0.3376620345090255,0.24396533472530724,0.22662138955051167,0.134292731485135,0.3873713645778171
25,0.19964314532802943,0.2644925928641701,0.24534312611201287,0.16919657118545925,0.35886663204045244
26,0.30456228686343034,0.29220948920559353,0.2978947341314568,0.15934901023268344,0.31521603121733327
27,0.24574214630799357,0.23776960500690342,0.23058208372015235,0.2634036498298884,0.30458635358917036
28,0.29381472304448536,0.21565795135075524,0.24576309173371705,0.173360804815349,0.38402597026504737
29,0.25428829776238326,0.25660738812824163,0.26525607667532825,0.1945118468891541,0.3774690048609231
30,0.2364677017710215,0.22073902088824987,0.2361800408277519,0.21277108098288502,0.29419878169026975
31,0.27727222950989244,0.1868959335580299,0.2004241131966471,0.15968433590425293,0.28461036670946865
32,0.2113987525278572,0.21562896967615222,0.18965470759968148,0.24282854132023043,0.4024164081365846
33,0.214124317020246,0.20135376648475795,0.19236381782566764,0.16358654541017964,0.22714452785555472
34,0.2774154908994053,0.32675022519222463,0.26750586126437026,0.16903993318176236,0.4347311322705564
35,0.2460768119869837,0.21742934084288126,0.17318613341754868,0.18750465193500923,0.382603414681714
36,0.3365704791605649,0.23522717125927844,0.23989556459817785,0.16141682334158008,0.4327011647480574
37,0.26790362725138384,0.24781797774842634,0.27938026537003113,0.1737607311118558,0.4037165417370399
38,0.2916083014835042,0.2513265210973582,0.24168494832366372,0.1464247256157011,0.40731560709857406
39,0.28690348923439446,0.2325839048738066,0.22336132157472952,0.1850450410634522,0.3129759467578759
